"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"WIPF2",0.059796202649818,-0.397717714579084,0.035,0.05,1
"NAA50",0.0599598619898787,0.50269321299392,0.064,0.047,1
"LCP2",0.0601319217675818,0.326651638670724,0.144,0.122,1
"LDLR",0.060158003547955,-0.641801254273594,0.011,0.02,1
"NCOA2",0.0601714327925283,-0.711109049057512,0.016,0.026,1
"SUN1",0.0602571144176456,0.503396906280202,0.038,0.025,1
"KATNBL1",0.0603033101512349,0.311103802433257,0.067,0.049,1
"A1BG",0.0603835701742499,0.616601369362815,0.07,0.053,1
"SPRYD3",0.0605575187329048,0.713934790478662,0.029,0.018,1
"GALNT1",0.0606059907546398,-0.618356650511109,0.023,0.035,1
"SAMM50",0.060817726687277,-0.542646287139559,0.06,0.078,1
"TAMM41",0.0608993214396414,0.660254413539338,0.041,0.028,1
"CCDC18",0.0609242230904619,-0.343249744982356,0.023,0.035,1
"RPA3-AS1",0.0609403523093435,0.622211103295407,0.044,0.03,1
"PNKP",0.0609828328272495,-0.486167009578117,0.06,0.078,1
"CSNK1G2",0.0611029012368996,-0.445643020514856,0.023,0.036,1
"DOLPP1",0.0612865899628441,1.28777459757246,0.013,0.006,1
"RAB30",0.0613835369812912,-1.34807159743278,0.008,0.015,1
"DDA1",0.0614127966191955,0.562762340017722,0.097,0.078,1
"ZNF296",0.0614159197194125,-0.673630881171412,0.016,0.027,1
"DHX36",0.061454118861225,0.578372446357352,0.086,0.068,1
"PCNA",0.0618381201500937,0.91374135538125,0.067,0.05,1
"EXOC1",0.0619825241982621,-0.596173817282403,0.025,0.037,1
"CCDC59",0.0619982114542712,0.304575889002319,0.164,0.139,1
"DIAPH1",0.0620304015145349,-0.355792383389619,0.079,0.102,1
"PHKB",0.0621113458101222,-0.392974731443927,0.033,0.047,1
"PRKAA1",0.0622148807138292,0.518073768232344,0.057,0.042,1
"HIST2H2BE",0.0622201147005686,-0.713934442573264,0.028,0.041,1
"GPR75-ASB3",0.0622885561727748,1.00150755491863,0.018,0.01,1
"INPP5F",0.0622929519460286,-1.46204555128283,0.005,0.011,1
"COQ10A",0.0623052701121178,0.804918279714092,0.029,0.018,1
"RRM2B",0.0623965297973689,-1.12861903220294,0.008,0.015,1
"CNTRL",0.0624664049159043,0.530818129705607,0.064,0.048,1
"PMM1",0.0625489217162241,0.50551995032784,0.047,0.033,1
"ATRIP",0.0626094183019439,1.19053997775254,0.013,0.006,1
"HAUS8",0.0626683994456712,1.20249856277018,0.021,0.011,1
"MRPL24",0.0626870846002057,0.401278033281537,0.092,0.073,1
"IPO11",0.0627617954647305,-1.47770007229554,0.005,0.011,1
"TNKS2",0.0628078210413308,0.821948007611419,0.027,0.016,1
"TOP3B",0.0628681576019903,1.12515719890848,0.013,0.006,1
"CTD-3138B18.5",0.062965651479099,1.02646549464793,0.021,0.011,1
"PLCB3",0.0630444994240464,-1.39719134230354,0.005,0.011,1
"RPS6KC1",0.0631059017703487,-0.964942382050221,0.008,0.015,1
"MBTPS2",0.0631059017703487,-0.955870002080645,0.008,0.015,1
"ZNF345",0.0631711367655645,0.556652975389309,0.013,0.006,1
"SPATA2",0.063264441888733,-1.07564818595939,0.008,0.015,1
"RASSF1",0.063372048255919,-0.54275475705281,0.079,0.1,1
"KIFAP3",0.0633970723838271,-0.924382793995427,0.012,0.021,1
"RP11-37B2.1",0.0634705283119241,-1.13179337385659,0.005,0.011,1
"ZNF253",0.063475321710666,1.07009997015984,0.013,0.006,1
"CSNK1E",0.0636602630484351,0.598549715522037,0.018,0.01,1
"C11orf73",0.0636868707871738,0.35139007146044,0.14,0.117,1
"NOP9",0.0637021251464366,-1.00609848129538,0.008,0.015,1
"S100A13",0.0637082370375801,-1.07396156906137,0.005,0.011,1
"NAA30",0.0638785065671024,0.769982030484485,0.023,0.013,1
"C4orf27",0.0638948285576204,0.614204985233812,0.06,0.044,1
"OXSR1",0.063897141855229,-0.678706564357142,0.018,0.029,1
"TMEM14C",0.0639125991973707,-0.584737176946206,0.141,0.168,1
"ZNF181",0.0640338007766705,0.861843229185052,0.018,0.01,1
"C12orf43",0.0641321211227723,0.447261508040368,0.034,0.022,1
"DHRS13",0.064132730271859,-0.737464956393527,0.012,0.021,1
"PEX2",0.0641961045296954,-0.499619601019897,0.066,0.085,1
"WDR4",0.0642627910519441,-0.813335515629966,0.008,0.015,1
"CTNND1",0.0642817394404531,-0.83284703523252,0.005,0.011,1
"FAM86A",0.0643272654743297,0.80509156245378,0.025,0.015,1
"NPTN",0.0643777362813082,-0.718920392763232,0.005,0.011,1
"SNAP47",0.0646502108947951,-0.438070578321476,0.045,0.031,1
"TUBE1",0.0646841251435437,0.794970351742114,0.027,0.016,1
"HAUS3",0.0648737004034106,0.705082810687932,0.04,0.027,1
"VPS51",0.0648771519777063,0.55173204274408,0.142,0.121,1
"GOLT1B",0.0648828543272539,0.845136977425278,0.069,0.052,1
"RARG",0.064943293960281,0.766865064387424,0.021,0.011,1
"TWF2",0.0649625845088363,-0.393026219473256,0.169,0.2,1
"DUSP18",0.0651157093601205,-0.769584378247816,0.018,0.029,1
"ARFRP1",0.0651810389671692,0.44893755289957,0.094,0.075,1
"HP1BP3",0.0651915631561091,0.308070160898961,0.127,0.106,1
"SEH1L",0.0652118189601748,-0.508505420480894,0.017,0.028,1
"POLE3",0.0652217562450415,0.351776288145907,0.079,0.061,1
"DDB1",0.0653031644058164,-0.318031226118118,0.053,0.071,1
"EXOSC3",0.0653830788428246,-0.396070991430867,0.044,0.06,1
"TMEM39A",0.0653858653617075,-0.673432002823512,0.012,0.021,1
"ATG2A",0.0654241894845247,0.743532513923713,0.057,0.042,1
"GTF2H2",0.0654488094935766,0.796839897657556,0.023,0.013,1
"INTS6-AS1",0.0655567460175632,0.696724313673557,0.021,0.011,1
"CCDC47",0.0656074968831715,0.665018009760916,0.05,0.036,1
"KIAA0141",0.0657538850680629,-0.627328872769918,0.029,0.042,1
"MKL1",0.0657794465777541,-0.463062745249475,0.027,0.04,1
"ZNF200",0.06580516225079,1.69143777969003,0.015,0.007,1
"TMEM42",0.065844755447297,0.559977935465447,0.053,0.038,1
"SDE2",0.0658912560586714,-0.263736898588945,0.017,0.028,1
"CR1",0.0659297739527943,0.339478286350648,0.013,0.022,1
"CYTH4",0.0659977448834525,-0.387726662972881,0.119,0.146,1
"MICU3",0.0661848620094656,0.519026165239632,0.018,0.01,1
"INTS4",0.066229102797331,0.761722437035713,0.03,0.019,1
"SLC35E2B",0.0663475456943226,0.734641246058991,0.021,0.011,1
"SMC1A",0.06641437390839,-0.493324108159823,0.027,0.04,1
"POMT1",0.0664258326457237,-0.924470932790386,0.023,0.013,1
"GNL2",0.066594529255845,-0.292281372151018,0.043,0.059,1
"ALG5",0.0666614391095068,0.690599138676778,0.077,0.059,1
"PAM",0.0668102708648177,0.407032826084977,0.018,0.01,1
"PRMT7",0.066893091625619,0.388587034570963,0.034,0.022,1
"LAX1",0.0669194970519145,1.36240462568758,0.015,0.007,1
"CLDN15",0.0670026546972242,1.0591495486321,0.015,0.007,1
"SP1",0.0670304287601622,-0.814735259697795,0.018,0.029,1
"MMS22L",0.0671546895906618,1.81150709937266,0.011,0.005,1
"FBXL17",0.067336136387262,1.19617673582096,0.015,0.007,1
"HPS5",0.0674783607189678,-0.410569207442164,0.012,0.021,1
"UBR7",0.0676625267554353,-1.01283415708945,0.013,0.022,1
"EDRF1",0.0676709827818847,1.06589982105371,0.015,0.007,1
"SLTM",0.0677514831875392,-0.287687657526907,0.135,0.161,1
"AGPAT6",0.0677980588753355,-0.465012013119008,0.028,0.042,1
"SLC25A33",0.0678130300944598,-0.550490323481749,0.03,0.044,1
"SLC9A6",0.0678378639075303,1.56223979436049,0.011,0.005,1
"MPHOSPH10",0.0679011633199422,0.614083652991807,0.09,0.071,1
"ZNF780B",0.0679230155168082,0.793301845103166,0.015,0.007,1
"ETF1",0.0680281272136525,-0.258930658857676,0.045,0.061,1
"EIF3D",0.0680386757231459,0.288644274789805,0.418,0.386,1
"BDH1",0.0681645175387957,0.460248856660459,0.023,0.013,1
"EML2",0.0681820625894192,0.89950344609487,0.033,0.021,1
"THAP5",0.0682602595524866,1.013611612009,0.015,0.007,1
"CREBBP",0.0682912706461898,-0.63990452072387,0.04,0.055,1
"CBX4",0.0683521853271009,-0.823619617577382,0.013,0.022,1
"RP11-53I6.3",0.0684279823409548,1.49817133137402,0.011,0.005,1
"C9orf41",0.0684341051409318,0.729431536693193,0.028,0.017,1
"GOLGA2",0.0684599430258367,-0.615943649071398,0.019,0.03,1
"ATG5",0.0685177248265856,0.506704420676739,0.091,0.073,1
"PEX19",0.068579443912332,1.03958590712509,0.048,0.034,1
"OSBPL7",0.0686413033928108,0.726357990300048,0.015,0.007,1
"PBDC1",0.068797139670441,0.513827055798888,0.084,0.067,1
"SYNE3",0.0688440616007982,-0.924772469060961,0.009,0.016,1
"CSTF3",0.0688462941966588,0.53121640799998,0.043,0.029,1
"TFPT",0.0688641200864795,0.471597773339459,0.062,0.046,1
"PTPN1",0.0689129176919893,-0.347108125980343,0.065,0.085,1
"TMEM121",0.0689229652917098,1.26641081284233,0.011,0.005,1
"PTCD3",0.0689826739023742,0.548117354822405,0.045,0.031,1
"MBTPS1",0.0690824365578249,0.546305249378246,0.054,0.039,1
"MFN1",0.0691329795554543,-0.678355766863409,0.009,0.016,1
"LYRM9",0.0691714968694448,0.370091255341259,0.053,0.038,1
"IRGQ",0.0691743347381776,-0.681188437017071,0.009,0.016,1
"MORC3",0.0693250158666158,-0.392258084252262,0.033,0.046,1
"NENF",0.0693292838574605,-0.471953827293784,0.138,0.164,1
"ALMS1",0.0694208844233379,1.04391331121884,0.011,0.005,1
"MICU1",0.069448889970207,-0.803580044897133,0.028,0.041,1
"CHSY1",0.0696721837386543,-1.00405408806049,0.009,0.016,1
"CTC-301O7.4",0.0696740881373306,1.29312511962837,0.017,0.009,1
"STAG2",0.0696808058618545,-0.477408750366854,0.033,0.047,1
"RAB27B",0.0697064468371359,-1.54222005000629,0.006,0.012,1
"VPS9D1",0.0698045352761808,-1.4210235222039,0.006,0.012,1
"METTL16",0.069843443561376,0.812350515518223,0.026,0.015,1
"MVD",0.0699543877650704,-0.658399324110356,0.043,0.059,1
"PHTF1",0.0701743251649088,-0.836605102627006,0.023,0.034,1
"RPPH1",0.0702473363388689,-1.6710013312042,0.006,0.012,1
"INSIG2",0.0704112258085803,-0.393067326636592,0.031,0.045,1
"FEM1A",0.0705289178617537,0.452908359837229,0.021,0.032,1
"MICAL3",0.0705438154817639,-1.17810683682456,0.006,0.012,1
"OGG1",0.0706288138703108,-0.287142953319652,0.03,0.044,1
"KCNQ1",0.070677127617097,-0.451590734322195,0.018,0.029,1
"NAA16",0.0710427627007761,0.650223901791321,0.046,0.033,1
"OGFOD2",0.0711992128864844,-0.72019824609538,0.021,0.032,1
"D2HGDH",0.0712046455671689,1.13493064212325,0.021,0.012,1
"FOPNL",0.0712651775450552,0.659430439056528,0.062,0.046,1
"ZNF584",0.0714845416836183,0.591040763824003,0.017,0.009,1
"PPP3CB",0.0715076857761352,0.561328121278293,0.048,0.034,1
"LARP1",0.0715361797526688,-0.51059834523288,0.058,0.077,1
"KLF16",0.07158958534464,-0.837155818909573,0.006,0.012,1
"RCBTB1",0.0716396972995459,-0.952926660087352,0.006,0.012,1
"SLC5A6",0.0716882765988949,0.827711608305973,0.023,0.014,1
"BCL2L1",0.0718652869061079,-0.739125259221183,0.025,0.037,1
"LRPPRC",0.0719365216309369,0.61517418837327,0.04,0.028,1
"CARF",0.072035133858934,0.795739245682173,0.017,0.009,1
"FXR1",0.0721690903661154,0.384005955589235,0.116,0.096,1
"TMPO-AS1",0.072192849605481,-0.789836389739433,0.006,0.012,1
"YWHAG",0.0722087851688158,-0.958792673874161,0.013,0.023,1
"KDM3A",0.0722855710987231,0.78939386799938,0.021,0.012,1
"TGIF1",0.072295071276069,0.438910197043315,0.08,0.063,1
"KDM3B",0.0724367010866882,-0.44337720819867,0.021,0.032,1
"TMEM168",0.0726509729781113,0.857531740522504,0.017,0.009,1
"PRPF4B",0.0727864731159678,-0.393670033022863,0.042,0.057,1
"ENO3",0.0729877190343371,0.874537195992453,0.019,0.011,1
"TYW1",0.0730827716288263,1.04906472484893,0.028,0.018,1
"SND1",0.0732770652167547,-0.552764816365504,0.084,0.105,1
"STRN",0.0732918618716325,0.652904044718609,0.017,0.009,1
"CCDC28B",0.0733061584080851,-0.78973731626154,0.035,0.049,1
"CCM2",0.0733202367844656,0.434070164537419,0.15,0.128,1
"VRK1",0.0733792791587529,0.397084835888351,0.056,0.041,1
"DPH2",0.0733798961112013,0.839937064190781,0.021,0.012,1
"PTRH1",0.0735661085677564,0.644623246633599,0.044,0.031,1
"GPR137B",0.0735701071370005,-0.350569509992834,0.019,0.03,1
"WDR6",0.0736616808923953,0.336390048063132,0.053,0.038,1
"ATXN7L3",0.0738255021956007,-0.707713610415147,0.009,0.017,1
"PPIL4",0.0738658530377778,0.819601804108212,0.04,0.028,1
"RP11-85F14.5",0.0739526253069508,-0.6879721310406,0.009,0.017,1
"C16orf98",0.0740799273058376,-0.768393120379999,0.009,0.017,1
"DCPS",0.0742618185625866,-0.41032600219465,0.052,0.068,1
"PDSS2",0.0742640277605368,-0.710644374360897,0.023,0.034,1
"MTRR",0.0743951217392504,0.620194774637297,0.03,0.02,1
"ECE2",0.0745482345764843,-1.06567262407949,0.009,0.017,1
"NDUFB4",0.0745817855426263,0.303699411895935,0.272,0.253,1
"TGFBR2",0.0748340043189866,0.838211902857846,0.079,0.063,1
"ATG9B",0.0748600369045231,0.616332314860025,0.021,0.012,1
"REV1",0.0749689335437214,0.508758807471235,0.043,0.03,1
"C10orf32",0.0749719102341499,0.274631790198768,0.08,0.1,1
"UCHL5",0.0752492703647298,0.381598154458255,0.051,0.037,1
"ERLIN2",0.0753197705921275,-0.319637801186079,0.009,0.017,1
"RP11-66N24.3",0.0754251113552857,1.69707645644419,0.01,0.004,1
"PPIL3",0.0754464229172709,0.611267446291634,0.035,0.024,1
"ISOC1",0.0754712275951337,1.04599446884512,0.046,0.033,1
"MRPL3",0.0754824219225452,0.422419160166557,0.123,0.104,1
"AGA",0.0756179603941802,0.473292631063815,0.064,0.049,1
"LIG1",0.0756844526592413,0.310983256060488,0.021,0.012,1
"ASB6",0.0757597655249682,0.515428310535643,0.021,0.012,1
"RASGEF1B",0.0759394268376054,-0.635691092466727,0.023,0.035,1
"IPPK",0.075945726933901,1.37951054587232,0.013,0.007,1
"MACROD1",0.0761888669985442,1.22122834397323,0.013,0.007,1
"RP11-166P13.3",0.0762913627366428,0.938702892919827,0.01,0.004,1
"MFAP3",0.0763493979132779,1.34086883372558,0.01,0.004,1
"RP11-553L6.5",0.0763494001532918,1.38829746985641,0.01,0.004,1
"GLE1",0.0765146885583745,0.694516374798839,0.033,0.022,1
"WDR33",0.0767697477959388,0.271710621773304,0.125,0.105,1
"ZSCAN16-AS1",0.0767746204717481,-0.336804250114134,0.035,0.049,1
"ATE1",0.0767824874341283,0.479120750856139,0.021,0.012,1
"CTC-378H22.2",0.0768133607432098,-0.990148233632182,0.01,0.018,1
"ADCK2",0.0769107589988598,0.90581134514706,0.026,0.016,1
"TACO1",0.0769568651684329,0.689522546562145,0.047,0.033,1
"OSGEPL1",0.0769711849468804,1.16809139618725,0.013,0.007,1
"LIPE-AS1",0.0769836039303891,-1.00197409596746,0.01,0.018,1
"ACTL6A",0.0769893894894982,1.14504761455871,0.05,0.036,1
"TMEM234",0.0770247039528357,-0.694603933531182,0.015,0.024,1
"RANBP6",0.0770940098964403,1.11157804492604,0.013,0.007,1
"NGDN",0.0772124909051579,0.314247788716891,0.094,0.075,1
"SLC35B4",0.0772395451963724,-0.809577068253001,0.01,0.018,1
"NCOR1",0.0773673578060972,0.256926195187395,0.288,0.262,1
"RAD9A",0.0774199005673912,0.39738793907433,0.057,0.042,1
"TASP1",0.0774769171160723,0.96826210018102,0.033,0.021,1
"UHMK1",0.0775471428031553,0.588948055702841,0.047,0.033,1
"MCCC1",0.0775924882763719,0.757405768994313,0.026,0.016,1
"HIP1R",0.0776931438171681,-1.33914020218312,0.006,0.013,1
"PRPF3",0.0777326912903291,0.644050038773527,0.028,0.018,1
"KCNK12",0.0779300689456934,0.723752865652703,0.01,0.004,1
"CHEK2",0.0779762331942275,-1.12960199426651,0.006,0.013,1
"CNST",0.0781083132929452,0.2823159178312,0.048,0.034,1
"KMT2C",0.0783853260662846,-0.292328666830206,0.052,0.069,1
"MMADHC",0.0783941321662174,-0.587448551111619,0.142,0.12,1
"XXYLT1",0.0783998740916761,-0.749541239872962,0.01,0.018,1
"TCEB3",0.078531180812365,-0.328023279376807,0.023,0.035,1
"MMD",0.0785629609998697,-1.8311505336674,0.016,0.026,1
"SLC35A1",0.0786253753594998,-0.277359535994762,0.024,0.036,1
"ERCC4",0.0788996864536187,0.916808576903038,0.024,0.015,1
"SBNO1",0.0789560394217876,0.482772546185363,0.064,0.049,1
"ADO",0.0789629883197811,1.64590647821571,0.016,0.008,1
"HOXB4",0.0791952811735781,-0.893376591511872,0.006,0.013,1
"PTCHD3P1",0.0792248757471739,-0.561405712199206,0.01,0.018,1
"ACSS2",0.0793557773904903,-0.826095187522206,0.01,0.018,1
"ARID1B",0.0793557822527304,-0.541576056248504,0.01,0.018,1
"PPP2R5B",0.0793994568199849,-0.61675358884076,0.01,0.018,1
"SMIM20",0.0794911435385468,0.335640480792896,0.113,0.093,1
"ZYG11B",0.0797721671136362,0.639195061553262,0.026,0.016,1
"CEBPZ",0.0797942163945302,0.364781335534221,0.074,0.058,1
"JAK3",0.0798521476275948,0.580719201363625,0.042,0.029,1
"RCBTB2",0.0798972229394515,0.663902207573644,0.071,0.055,1
"UBL7-AS1",0.0800094400110551,-0.965912642296559,0.011,0.019,1
"CAND1",0.0802455786446585,0.380590219251495,0.077,0.059,1
"RP11-455F5.5",0.0802632372202319,0.758293644347489,0.026,0.016,1
"RAB3GAP2",0.080275158880398,0.774183971960521,0.037,0.025,1
"CPNE3",0.0803256732957052,0.452105529662719,0.052,0.038,1
"EID3",0.0803687854028363,0.697075333470267,0.026,0.016,1
"DOCK10",0.0804823210436254,0.869797027708316,0.067,0.052,1
"B3GNT8",0.0805620264137055,-0.521850202998236,0.006,0.013,1
"NR2C2AP",0.0808403650114589,0.435520402606417,0.047,0.033,1
"EIF3J",0.0808932822601493,-0.301086282723456,0.098,0.121,1
"LONP2",0.0809014128596166,0.460510603253302,0.055,0.041,1
"KRIT1",0.0809531458300332,0.611585849618635,0.036,0.024,1
"PIGB",0.0809822319606055,1.10666713717711,0.022,0.013,1
"GPR114",0.0810420313228129,-0.801959571196297,0.011,0.019,1
"DET1",0.081146002863878,-0.342733489124242,0.006,0.013,1
"EXOC5",0.0811523126627267,0.510829628049949,0.038,0.026,1
"SEC23B",0.0811863430731779,-0.661451980813042,0.034,0.047,1
"PCGF3",0.0813954155302594,-0.296435631056673,0.015,0.024,1
"HYI",0.0814840431252875,0.885584558897747,0.016,0.008,1
"ATP2A2",0.0815553657859482,-0.455735458230485,0.016,0.025,1
"SETD6",0.0815805803762939,1.28115137835321,0.018,0.01,1
"LSM7",0.0815906689523025,-0.311485930733489,0.254,0.29,1
"EPHA1-AS1",0.0815957516329897,0.733974963884872,0.02,0.011,1
"HIATL1",0.0817031331044306,-0.420271704923322,0.016,0.025,1
"SMARCA5",0.0817348249949024,0.383077218710515,0.07,0.054,1
"PRMT3",0.0818155765954034,0.731050624929098,0.016,0.008,1
"SIRT7",0.0819572024568771,-0.381788764863766,0.077,0.096,1
