"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000756161666761512,1.58122205834067,0.317,0.162,1,"Pre-B_cell_CD34-","NCF1"
0.000820868793199647,0.330886511529834,0.714,0.454,1,"Pre-B_cell_CD34-","HLA-DRB1"
0.000840547925131219,1.46164656523216,0.46,0.306,1,"Pre-B_cell_CD34-","C20orf24"
0.000852568566216405,0.804015292787078,0.492,0.294,1,"Pre-B_cell_CD34-","PGLS"
0.000862770908032218,2.25136737100704,0.54,0.369,1,"Pre-B_cell_CD34-","ATP6V1F"
0.000891024463056,1.03057999098526,0.444,0.278,1,"Pre-B_cell_CD34-","RAB5C"
0.000978251421759779,0.751635057547395,0.413,0.239,1,"Pre-B_cell_CD34-","SAMHD1"
0.000988851864058837,1.03641791622671,0.492,0.309,1,"Pre-B_cell_CD34-","ZNF706"
0.00100037265402508,1.40268003387419,0.254,0.119,1,"Pre-B_cell_CD34-","GLUL"
0.00109042430780537,1.07086248441876,0.254,0.116,1,"Pre-B_cell_CD34-","ERCC1"
0.00110365518944144,1.28394271256167,0.27,0.13,1,"Pre-B_cell_CD34-","SCO2"
0.00112327608056439,1.31540903765756,0.254,0.126,1,"Pre-B_cell_CD34-","C20orf27"
0.00126535734089472,0.471176642275184,0.81,0.665,1,"Pre-B_cell_CD34-","LY6E"
0.0013215627423655,0.845544452372887,0.619,0.444,1,"Pre-B_cell_CD34-","ISG15"
0.00132765550820735,0.925217202029092,0.73,0.596,1,"Pre-B_cell_CD34-","SRGN"
0.00139680628189054,0.715256420812076,0.603,0.453,1,"Pre-B_cell_CD34-","NFKBIA"
0.00149376964873782,0.95995405398464,0.349,0.189,1,"Pre-B_cell_CD34-","COX17"
0.00149501633151905,0.677044388426909,0.476,0.288,1,"Pre-B_cell_CD34-","CLTA"
0.00150131249461771,0.284414071790017,0.873,0.822,1,"Pre-B_cell_CD34-","ATP5G2"
0.00150795619297428,0.633401632326592,0.762,0.706,1,"Pre-B_cell_CD34-","ALDOA"
0.00164887670429703,0.850177954946977,0.54,0.383,1,"Pre-B_cell_CD34-","COX8A"
0.00166625018637823,0.624918713883365,0.619,0.506,1,"Pre-B_cell_CD34-","VAMP8"
0.00166886939629607,0.381950941777272,0.873,0.857,1,"Pre-B_cell_CD34-","RPL23"
0.00169376192498527,0.901702707301439,0.556,0.41,1,"Pre-B_cell_CD34-","NDUFA11"
0.00173400553492575,0.699259163832195,0.619,0.506,1,"Pre-B_cell_CD34-","TPI1"
0.00176340966782296,1.03195071208249,0.254,0.12,1,"Pre-B_cell_CD34-","SASH3"
0.00188738391038523,0.602171416010625,0.46,0.288,1,"Pre-B_cell_CD34-","GSTO1"
0.00217661618495124,0.743964103454924,0.333,0.173,1,"Pre-B_cell_CD34-","CHMP4B"
0.00226109545918152,0.636194360027232,0.413,0.242,1,"Pre-B_cell_CD34-","ASAH1"
0.00226804220181442,0.448692001786603,0.825,0.711,1,"Pre-B_cell_CD34-","CHCHD2"
0.00234972949715639,0.802338593406816,0.381,0.221,1,"Pre-B_cell_CD34-","CHCHD10"
0.00256501693172284,0.553827386931569,0.667,0.483,1,"Pre-B_cell_CD34-","TCEB2"
0.00265347013805783,0.378825804763524,0.667,0.466,1,"Pre-B_cell_CD34-","ITGB2"
0.00280325618455257,0.865925268354623,0.333,0.174,1,"Pre-B_cell_CD34-","BAG1"
0.00283735543008312,0.792246734469767,0.508,0.343,1,"Pre-B_cell_CD34-","WDR83OS"
0.00312252059656526,0.843309911547387,0.349,0.205,1,"Pre-B_cell_CD34-","TIMM13"
0.00315910789851648,0.343706940342106,0.556,0.346,1,"Pre-B_cell_CD34-","HLA-DRB5"
0.00343648799903584,0.726312599942925,0.571,0.412,1,"Pre-B_cell_CD34-","C19orf53"
0.00354987077508426,0.256661833892129,0.19,0.377,1,"Pre-B_cell_CD34-","PNISR"
0.00385661200023235,0.517225250921457,0.683,0.573,1,"Pre-B_cell_CD34-","COX6B1"
0.00398853350940276,0.732869144082263,0.254,0.127,1,"Pre-B_cell_CD34-","TPM4"
0.00414251338549931,0.4176078451494,0.984,0.989,1,"Pre-B_cell_CD34-","RPS9"
0.00427299747662646,0.805168678738885,0.254,0.128,1,"Pre-B_cell_CD34-","GCA"
0.00433953771618989,0.277294033632975,0.683,0.489,1,"Pre-B_cell_CD34-","HLA-DPA1"
0.00483625048904202,0.654522081363253,0.492,0.334,1,"Pre-B_cell_CD34-","ATP6V0B"
0.00535431761953231,0.400643378760407,0.952,0.924,1,"Pre-B_cell_CD34-","PFDN5"
0.00554353136479557,0.890715175462453,0.286,0.158,1,"Pre-B_cell_CD34-","MRPL21"
0.00629781908982618,0.495734380437389,0.81,0.751,1,"Pre-B_cell_CD34-","ATP5E"
0.00630987636156766,0.805008674139515,0.302,0.16,1,"Pre-B_cell_CD34-","IFI27L2"
0.00744305304966963,0.593804360717855,0.492,0.321,1,"Pre-B_cell_CD34-","ATP5J2"
0.00767981750323887,0.597531226243705,0.73,0.684,1,"Pre-B_cell_CD34-","EIF4A1"
0.0078513871420105,0.635647450476968,0.317,0.188,1,"Pre-B_cell_CD34-","RILPL2"
0.0078535700779454,0.494835904899859,0.54,0.383,1,"Pre-B_cell_CD34-","LCP1"
0.00913825476143315,0.953494799486925,0.286,0.164,1,"Pre-B_cell_CD34-","BNIP3L"
0.00929181405142465,0.74464578912449,0.349,0.213,1,"Pre-B_cell_CD34-","FGR"
0.00940768539431902,0.567103728899847,0.492,0.326,1,"Pre-B_cell_CD34-","SEC11A"
0.00951535755733968,1.07351252793919,0.317,0.2,1,"Pre-B_cell_CD34-","SHFM1"
0,9.7599363891725,1,0.009,0,"Platelets","SPARC"
0,11.3575785717308,1,0.01,0,"Platelets","GNG11"
0,10.6016119413696,1,0.011,0,"Platelets","SDPR"
0,10.5883686519092,1,0.011,0,"Platelets","PF4"
0,10.9131410816145,1,0.024,0,"Platelets","PPBP"
0,9.11440977444499,1,0.025,0,"Platelets","CD9"
0,7.69278609461935,1,0.027,0,"Platelets","NRGN"
0,7.55316144219875,1,0.029,0,"Platelets","RGS18"
0,8.7622119078276,1,0.032,0,"Platelets","HIST1H2AC"
0,11.4193664459304,0.917,0.002,0,"Platelets","GP9"
0,11.7010489923087,0.917,0.002,0,"Platelets","ITGA2B"
0,10.4634833777655,0.917,0.015,0,"Platelets","CLU"
0,10.0927013480981,0.917,0.015,0,"Platelets","TUBB1"
0,5.94929688883101,1,0.126,0,"Platelets","TPM4"
0,11.0697365318669,0.833,0.002,0,"Platelets","AP001189.4"
0,6.03146290084742,0.917,0.087,0,"Platelets","NGFRAP1"
0,9.30522156482426,0.833,0.015,0,"Platelets","CA2"
0,5.83288396238543,0.917,0.107,0,"Platelets","GRAP2"
0,6.97024020025199,0.833,0.037,0,"Platelets","PGRMC1"
0,6.51506322640587,0.833,0.056,0,"Platelets","RUFY1"
0,6.1798503016007,0.917,0.141,0,"Platelets","NCOA4"
0,6.44777557967548,0.833,0.062,0,"Platelets","MPP1"
0,5.19398698531729,0.917,0.148,0,"Platelets","CTSA"
0,5.2925987113532,0.833,0.07,0,"Platelets","ACTN1"
0,10.3151964976161,0.75,0.002,0,"Platelets","TMEM40"
0,10.8994392123396,0.75,0.003,0,"Platelets","TREML1"
0,11.106340843616,0.75,0.004,0,"Platelets","PTCRA"
0,8.22605683758957,0.75,0.01,0,"Platelets","F13A1"
0,7.2388345722541,0.75,0.018,0,"Platelets","SNCA"
0,8.08971443695764,0.75,0.018,0,"Platelets","MMD"
0,5.43398329717365,0.833,0.11,0,"Platelets","ILK"
0,5.32076975896797,0.75,0.059,0,"Platelets","PDLIM1"
0,10.48433458451,0.667,0.002,0,"Platelets","SEPT5"
0,7.76302235816024,0.667,0.009,0,"Platelets","PTGS1"
0,9.49872976435423,0.667,0.009,0,"Platelets","ACRBP"
0,7.23478546241402,0.667,0.025,0,"Platelets","TPM1"
0,5.98231211386636,0.667,0.065,0,"Platelets","SNN"
0,12.102424741664,0.583,0,0,"Platelets","LY6G6F"
0,10.0995735223921,0.583,0.003,0,"Platelets","CMTM5"
0,9.16031746437477,0.583,0.003,0,"Platelets","GP1BA"
0,8.14014566140087,0.583,0.007,0,"Platelets","RP11-367G6.3"
0,9.61678187547805,0.583,0.008,0,"Platelets","MYL9"
0,7.00967522084045,0.583,0.012,0,"Platelets","GAS2L1"
0,8.61687787451279,0.583,0.016,0,"Platelets","TSC22D1"
0,5.34760877003489,0.583,0.043,0,"Platelets","PLA2G12A"
0,6.26121861351895,0.583,0.05,0,"Platelets","PARVB"
0,5.79378996768403,0.583,0.053,0,"Platelets","MARCH2"
0,11.2707324649796,0.5,0,0,"Platelets","HGD"
0,10.858853441792,0.5,0.002,0,"Platelets","C2orf88"
0,9.69035299997677,0.5,0.003,0,"Platelets","AC147651.3"
0,10.0213787339119,0.5,0.003,0,"Platelets","CLEC1B"
0,8.21431474609772,0.5,0.005,0,"Platelets","C6orf25"
0,7.24772865297272,0.5,0.014,0,"Platelets","MAP3K7CL"
0,5.86316510310198,0.5,0.02,0,"Platelets","MLH3"
0,11.2243847391897,0.417,0,0,"Platelets","ITGB3"
0,10.6382475886133,0.417,0.001,0,"Platelets","FAXDC2"
0,10.7446901395705,0.417,0.001,0,"Platelets","CLDN5"
0,9.64423267336702,0.417,0.002,0,"Platelets","SCGB1C1"
0,9.32022996360714,0.417,0.002,0,"Platelets","ESAM"
0,8.89773795843112,0.417,0.002,0,"Platelets","ALOX12"
0,9.03624997365149,0.417,0.004,0,"Platelets","HIST1H2BJ"
0,8.84016466328343,0.417,0.006,0,"Platelets","DMTN"
0,6.322442108372,0.417,0.01,0,"Platelets","SENCR"
0,6.65015379212662,0.417,0.013,0,"Platelets","TPTEP1"
0,5.55112566690877,0.417,0.022,0,"Platelets","P2RX1"
0,9.33609956327326,0.333,0,0,"Platelets","ARHGAP6"
0,11.64960668279,0.333,0,0,"Platelets","RP11-879F14.2"
0,10.8055612237861,0.333,0,0,"Platelets","PVALB"
0,10.754773325493,0.333,0.001,0,"Platelets","PDZK1IP1"
0,9.13032794817891,0.333,0.001,0,"Platelets","FSTL1"
0,10.0842081082702,0.333,0.001,0,"Platelets","CTTN"
0,9.15802373565311,0.333,0.002,0,"Platelets","C19orf33"
0,7.69564171115599,0.333,0.004,0,"Platelets","ANKRD9"
0,6.45303994068995,0.333,0.01,0,"Platelets","SCFD2"
0,6.03548365278713,0.333,0.011,0,"Platelets","FAM63A"
0,5.68777483562016,0.333,0.012,0,"Platelets","HIST1H2BD"
0,6.01768150768461,0.333,0.013,0,"Platelets","FAH"
0,4.98336993223432,0.333,0.016,0,"Platelets","DAAM1"
0,5.63675423540803,0.333,0.017,0,"Platelets","KIAA0513"
0,13.4754538324168,0.25,0,0,"Platelets","SPOCD1"
0,10.0656450084655,0.25,0,0,"Platelets","GATA2"
0,12.8139524893965,0.25,0,0,"Platelets","LCN2"
0,9.760336519744,0.25,0.001,0,"Platelets","LGALSL"
0,9.03378552970292,0.25,0.001,0,"Platelets","ENKUR"
0,9.13206623541681,0.25,0.001,0,"Platelets","AC137932.6"
0,9.25463489864167,0.25,0.001,0,"Platelets","SMIM5"
0,9.1929226813185,0.25,0.001,0,"Platelets","ATP9A"
0,9.05724828141554,0.25,0.001,0,"Platelets","SCN1B"
0,8.77244027757145,0.25,0.001,0,"Platelets","TUBA8"
0,7.74058897186879,0.25,0.002,0,"Platelets","TRIM58"
0,8.28572124547221,0.25,0.002,0,"Platelets","PRKAR2B"
0,7.93475909535757,0.25,0.002,0,"Platelets","SMOX"
0,6.64188548851139,0.25,0.003,0,"Platelets","HIST1H2AG"
0,7.51205565604526,0.25,0.003,0,"Platelets","GFI1B"
0,6.87795783778528,0.25,0.003,0,"Platelets","PCP2"
0,6.6269533855377,0.25,0.005,0,"Platelets","TJP2"
0,6.91469182855395,0.25,0.005,0,"Platelets","HEMGN"
0,6.89500935058605,0.25,0.005,0,"Platelets","ABCC3"
0,6.5622182817778,0.25,0.006,0,"Platelets","SERPINE2"
0,6.67832217732914,0.25,0.006,0,"Platelets","FNTB"
0,7.28215252853837,0.25,0.006,0,"Platelets","SPHK1"
0,6.05585735477364,0.25,0.008,0,"Platelets","GTPBP2"
0,5.81593580498864,0.25,0.008,0,"Platelets","ARHGAP21"
0,5.86122513336251,0.25,0.008,0,"Platelets","RAB27B"
0,6.69956357517822,0.25,0.009,0,"Platelets","ST3GAL3"
0,6.19647835504665,0.25,0.009,0,"Platelets","NEXN"
2.22044604925031e-16,5.25454279336487,0.75,0.098,3.04511971194188e-12,"Platelets","ODC1"
4.44089209850063e-16,5.41480446620659,0.667,0.076,6.09023942388376e-12,"Platelets","HIST1H2BK"
4.44089209850063e-16,5.34445334547194,0.333,0.017,6.09023942388376e-12,"Platelets","MGLL"
1.33226762955019e-15,5.56552558627516,0.583,0.059,1.82707182716513e-11,"Platelets","MFSD1"
1.33226762955019e-15,5.29079880628698,0.417,0.029,1.82707182716513e-11,"Platelets","TMEM91"
3.33066907387547e-15,5.30547345561975,0.5,0.043,4.56767956791282e-11,"Platelets","CD151"
3.5527136788005e-15,5.80609248344389,0.333,0.019,4.87219153910701e-11,"Platelets","GMPR"
6.21724893790088e-15,5.29213130442796,0.417,0.03,8.52633519343726e-11,"Platelets","FHL1"
1.15463194561016e-14,5.5838691130213,0.417,0.031,1.58346225020978e-10,"Platelets","PNMA1"
3.70814490224802e-14,5.24212690339673,0.333,0.02,5.08534991894294e-10,"Platelets","ABHD16A"
4.61852778244065e-14,4.92105157278411,0.417,0.032,6.33384900083911e-10,"Platelets","HIST2H2BE"
9.14823772291129e-14,5.37147455177626,0.5,0.048,1.25458932132005e-09,"Platelets","GSN"
1.16795462190566e-13,4.95197359235535,0.333,0.021,1.60173296848143e-09,"Platelets","CD27-AS1"
1.16795462190566e-13,5.01414048417731,0.25,0.011,1.60173296848143e-09,"Platelets","HEXIM2"
1.70752301187349e-13,4.20260965113505,0.75,0.116,2.34169705848331e-09,"Platelets","RSU1"
2.16493489801906e-13,4.22277806411608,0.75,0.122,2.96899171914333e-09,"Platelets","CAPN1"
3.05089287166993e-13,4.51398264102835,0.917,0.219,4.18399448420814e-09,"Platelets","CDKN2D"
3.93463039927155e-13,5.10562210390555,0.5,0.049,5.39595212956101e-09,"Platelets","MCUR1"
8.63975557763297e-13,5.69835849146463,0.417,0.036,1.18485607991659e-08,"Platelets","SLC40A1"
9.15933995315754e-13,4.8620499169815,0.5,0.053,1.25611188117603e-08,"Platelets","TUBA1C"
1.2312373343093e-12,5.39862143301725,0.25,0.013,1.68851888027177e-08,"Platelets","ZGLP1"
1.47037937381356e-12,5.33722239923399,0.25,0.013,2.01647827324791e-08,"Platelets","ENDOD1"
1.58495438995487e-12,4.97199908981638,0.833,0.181,2.17360645038411e-08,"Platelets","FERMT3"
2.40740760659719e-12,4.82301241342681,0.917,0.248,3.30151879168739e-08,"Platelets","TUBA4A"
4.86299889246311e-12,5.10883106879349,0.25,0.013,6.66911668112391e-08,"Platelets","CLIC4"
5.31219512822645e-12,3.89906044148677,1,0.361,7.28514439884975e-08,"Platelets","CALM3"
6.34026164902934e-12,4.39602243699825,0.5,0.056,8.69503482547884e-08,"Platelets","UBL4A"
7.98228150244995e-12,4.25754640413536,0.5,0.056,1.09469008524599e-07,"Platelets","CHMP6"
1.32827082666154e-11,3.17239120943051,1,0.313,1.82159061168363e-07,"Platelets","CCL5"
1.71798131276546e-11,4.41204690722154,0.5,0.058,2.35603957232655e-07,"Platelets","MPST"
2.66848765306804e-11,4.25580861809167,1,0.414,3.65956396741751e-07,"Platelets","RGS10"
2.92246227218129e-11,5.02570814684846,1,0.42,4.00786476006942e-07,"Platelets","GPX1"
3.62945229426259e-11,5.47208693835617,0.417,0.041,4.97743087635172e-07,"Platelets","XPNPEP1"
4.11970457747657e-11,4.08833610549787,0.333,0.026,5.64976285755137e-07,"Platelets","H1F0"
6.76279032774119e-11,5.07682421130768,0.5,0.062,9.27449065546426e-07,"Platelets","RNF11"
9.3673735435118e-11,4.00534309629013,0.917,0.284,1.28464160775721e-06,"Platelets","PRDX6"
1.19397158826473e-10,5.31471928602061,0.25,0.015,1.63741263614625e-06,"Platelets","CDYL"
2.08261408118915e-10,4.02239333431274,1,0.51,2.8560969509428e-06,"Platelets","TAGLN2"
3.59164253893596e-10,4.56216320660801,0.333,0.029,4.92557857789677e-06,"Platelets","TMEM140"
8.06265276764861e-10,4.81837299998811,0.417,0.048,1.10571220055533e-05,"Platelets","CYB5R1"
1.12810139007991e-09,3.23224040756107,0.833,0.244,1.54707824635558e-05,"Platelets","ASAH1"
1.20384213708746e-09,4.22006414752388,0.75,0.182,1.65094910680175e-05,"Platelets","DNAJB6"
1.89006255091329e-09,2.72463131634048,1,0.526,2.59203178232248e-05,"Platelets","ARPC5"
1.95054172813514e-09,4.37400214807024,0.417,0.049,2.67497292596452e-05,"Platelets","SWI5"
2.08843276006121e-09,4.16820752892888,0.5,0.073,2.86407668714794e-05,"Platelets","LEPROT"
2.10172190762137e-09,4.1858124871706,0.75,0.195,2.88230142411194e-05,"Platelets","YWHAH"
2.23712715019531e-09,3.75324388904184,0.667,0.141,3.06799617377784e-05,"Platelets","TPST2"
3.04950864560283e-09,2.76926112172214,1,0.912,4.18209615657972e-05,"Platelets","OAZ1"
3.94197385844564e-09,2.48920198220406,1,0.874,5.40602294947234e-05,"Platelets","MYL12A"
5.54476442538032e-09,3.55585586906665,0.917,0.383,7.60408993296657e-05,"Platelets","H3F3A"
6.13794437498427e-09,4.47302352236202,0.667,0.153,8.41757691585343e-05,"Platelets","LIMS1"
6.65608967942433e-09,5.42989834700694,0.25,0.019,9.12816138636252e-05,"Platelets","TUBB2A"
8.07581157502568e-09,3.85229033222731,0.5,0.074,0.000110751679939902,"Platelets","RDH11"
9.32681309961936e-09,4.37293258946345,0.25,0.019,0.00012790791484818,"Platelets","MOB3C"
1.08982614044351e-08,2.44204194497309,1,0.852,0.000149458756900422,"Platelets","MYL6"
1.15274629841622e-08,2.54485034102298,1,0.993,0.0001580876273648,"Platelets","ACTB"
2.27724887835734e-08,2.71644824076833,1,0.858,0.000312301911177926,"Platelets","SH3BGRL3"
2.89611146175872e-08,2.48886543005276,1,0.589,0.000397172725865591,"Platelets","SAT1"
3.73671262821063e-08,2.81233569746718,0.917,0.464,0.000512452769832805,"Platelets","FKBP1A"
4.7362626931502e-08,2.33907551800169,1,0.792,0.000649531065738618,"Platelets","ITM2B"
5.77166925364025e-08,3.73268235514964,0.833,0.342,0.000791526721444225,"Platelets","LAMTOR1"
7.00867726077803e-08,2.86593631428733,1,0.747,0.000961169999543099,"Platelets","ARPC1B"
7.14506784849078e-08,4.321231451838,0.333,0.038,0.000979874604742026,"Platelets","PYGL"
7.27313966830678e-08,4.04973369195424,0.417,0.06,0.000997438374111592,"Platelets","RIOK3"
8.34554907402918e-08,4.13557501343528,0.583,0.121,0.00114450860001236,"Platelets","RAB11A"
9.0269533847831e-08,3.73583214331589,0.5,0.092,0.00123795638718915,"Platelets","NT5C3A"
1.16894732338224e-07,4.22359317747581,0.25,0.022,0.00160309435928641,"Platelets","SLC44A1"
1.19834802525531e-07,5.02192724494389,0.333,0.04,0.00164341448183514,"Platelets","APP"
1.32615152415028e-07,3.87423630953444,0.833,0.361,0.00181868420021969,"Platelets","RAP1B"
1.49832972251573e-07,2.71788415088414,0.917,0.565,0.00205480938145808,"Platelets","OST4"
1.54783721839635e-07,2.65830007505057,0.833,0.327,0.00212270396130876,"Platelets","TIMP1"
1.72038225443316e-07,3.52009853959685,0.417,0.061,0.00235933222372964,"Platelets","DAP"
2.03968738787808e-07,3.27433014962132,0.75,0.26,0.00279722728373599,"Platelets","WDR1"
2.29141008833977e-07,1.9394953953767,1,1,0.00314243979514917,"Platelets","TMSB4X"
2.67548624588443e-07,4.55038687009554,0.833,0.368,0.00366916183760591,"Platelets","TALDO1"
2.7530388879704e-07,2.68235027592803,0.917,0.577,0.00377551753096261,"Platelets","NAP1L1"
3.54761158005701e-07,4.5479575180298,0.25,0.024,0.00486519452089018,"Platelets","WIPI1"
6.88775236623584e-07,3.67023224678533,0.333,0.044,0.00944586359505584,"Platelets","PACSIN2"
6.94732946504573e-07,3.78330298326361,0.417,0.068,0.00952756762836371,"Platelets","HIST1H1C"
7.74204727438388e-07,3.95061157934008,0.583,0.15,0.0106174436320901,"Platelets","H2AFJ"
8.61474837687837e-07,4.33219069154751,0.583,0.153,0.011814265924051,"Platelets","MAX"
9.51938823767762e-07,4.16976663352658,0.417,0.069,0.0130548890291511,"Platelets","TAX1BP3"
2.38011945352667e-06,4.62723882511547,0.25,0.028,0.0326409581856648,"Platelets","NFE2"
2.66654927649768e-06,3.20664135332345,0.583,0.148,0.0365690567778891,"Platelets","NENF"
3.00387465079766e-06,3.37429805820704,0.917,0.597,0.041195136961039,"Platelets","SRGN"
3.97521662143241e-06,1.76332288751497,0.917,0.632,0.0545161207463241,"Platelets","HMGB1"
5.85862229418588e-06,3.28375998840578,0.75,0.338,0.0803451461424651,"Platelets","DYNLL1"
5.97323972906239e-06,3.69506949667307,0.5,0.123,0.0819170096443615,"Platelets","RBBP6"
6.66768376800242e-06,4.30512847102636,0.25,0.03,0.0914406151943852,"Platelets","GLA"
7.48031635167123e-06,3.03969255687063,0.833,0.423,0.102585058446819,"Platelets","PKM"
1.14333476528561e-05,3.66677808928714,0.5,0.129,0.156796929711268,"Platelets","ADIPOR1"
1.45327773226622e-05,6.27265537344393,0.583,0.168,0.19930250820299,"Platelets","VDAC3"
1.45653142378244e-05,3.24358808060959,0.5,0.132,0.199748719457523,"Platelets","STX11"
1.47862351573824e-05,3.46597109324852,0.25,0.031,0.202778428948343,"Platelets","AGPAT1"
1.65273293013524e-05,3.50461193756409,0.333,0.054,0.226655794038746,"Platelets","TACC3"
1.74647908408598e-05,3.12401013885448,0.5,0.129,0.239512141591552,"Platelets","MTPN"
2.06333849968043e-05,3.01034132025204,0.5,0.133,0.282966241846175,"Platelets","UBAC2"
2.55463896690067e-05,3.35285197521373,0.5,0.141,0.350343187920758,"Platelets","PTPN18"
2.61327417898638e-05,1.86672326817721,0.833,0.543,0.358384420906192,"Platelets","GPX4"
2.97910524900136e-05,3.43789377939697,0.417,0.091,0.408554493848046,"Platelets","PYCR2"
3.46651567388889e-05,3.78926848187477,0.417,0.094,0.475397959517123,"Platelets","RABGAP1L"
3.79448199481214e-05,2.88296040836895,0.583,0.201,0.520375260768537,"Platelets","SOD2"
4.76968477094442e-05,4.47764654950308,0.25,0.035,0.654114569487317,"Platelets","PDLIM7"
5.00586970968442e-05,1.77194397133894,0.833,0.465,0.686504971986121,"Platelets","SNX3"
5.05973709303831e-05,3.82750415032771,0.25,0.034,0.693892344939274,"Platelets","GNB5"
5.25844017078558e-05,2.73157130119989,0.667,0.265,0.721142485021535,"Platelets","TMEM50A"
5.39234080794149e-05,3.73406555403227,0.5,0.142,0.739505618401096,"Platelets","SNAP23"
5.92514849413472e-05,1.6291018042424,0.917,0.809,0.812574864485636,"Platelets","PPDPF"
6.1079513688167e-05,3.59685809567556,0.333,0.062,0.837644450719522,"Platelets","SLC39A3"
6.14765596322897e-05,3.41673127910801,0.333,0.063,0.843089538797221,"Platelets","ITGB1"
6.16517757756618e-05,3.05986098956734,0.5,0.15,0.845492452987426,"Platelets","RAB10"
7.07427061632515e-05,3.71011144870943,0.5,0.154,0.970165472322831,"Platelets","SPINT2"
8.5066457607752e-05,2.51647850374117,0.75,0.454,1,"Platelets","ARF1"
8.96781902255395e-05,3.56989152806351,0.417,0.097,1,"Platelets","ABTB1"
9.27144014981618e-05,3.73701246129803,0.333,0.064,1,"Platelets","ATP2A3"
9.42791917990515e-05,3.56599361635712,0.5,0.153,1,"Platelets","WBP2"
0.000102381664351059,3.93481246497631,0.25,0.038,1,"Platelets","CMIP"
0.000105060661091505,1.24835444707362,0.917,0.864,1,"Platelets","ACTG1"
0.000112409201199259,3.64900713874507,0.417,0.102,1,"Platelets","USF2"
0.000125790261956249,3.45151555512814,0.417,0.11,1,"Platelets","C9orf89"
0.000134426970927359,3.29943155310017,0.583,0.218,1,"Platelets","NDUFAF3"
0.000163212366416587,2.89333720015637,0.333,0.066,1,"Platelets","SPNS1"
0.000167249068100395,1.62893402725156,0.917,0.887,1,"Platelets","HLA-E"
0.000203915389564102,2.77026811286311,0.583,0.241,1,"Platelets","DBNL"
0.00020717266183401,2.94951860579444,0.417,0.107,1,"Platelets","MAGED2"
0.000237160066642428,1.57638511541032,0.917,0.856,1,"Platelets","SERF2"
0.000240810374837697,2.14230320745336,0.75,0.442,1,"Platelets","SH3BGRL"
0.000294514331534268,2.8619150673031,0.583,0.211,1,"Platelets","FLNA"
0.000345958639662358,3.20197760655958,0.417,0.121,1,"Platelets","GLUL"
0.00035024180720411,3.49003209409962,0.25,0.043,1,"Platelets","ARRB1"
0.000378805558617801,2.30049937447956,0.75,0.505,1,"Platelets","CD99"
0.000397066119632417,1.23529374560726,1,0.915,1,"Platelets","ARHGDIB"
0.000397639002451156,2.91698233381315,0.667,0.363,1,"Platelets","C9orf16"
0.000520349268625653,3.45410794948821,0.25,0.043,1,"Platelets","DOK1"
0.000530760739359204,2.99011124421948,0.25,0.043,1,"Platelets","TPP2"
0.000533234237904745,1.19051936234828,0.917,0.851,1,"Platelets","GAPDH"
0.000544581196575633,3.94178766941405,0.25,0.045,1,"Platelets","ROGDI"
0.000556929331425593,3.10463221052759,0.417,0.126,1,"Platelets","TLN1"
0.000580030000442822,3.04495849292516,0.333,0.078,1,"Platelets","UBXN11"
0.000588619093390141,3.79806925510975,0.333,0.08,1,"Platelets","SECISBP2"
0.00059970357322392,3.7347543242372,0.417,0.132,1,"Platelets","ETFA"
0.000661857955324585,4.24593402664603,0.583,0.291,1,"Platelets","GSTO1"
0.000716258562914129,3.17949776886589,0.333,0.082,1,"Platelets","G6PD"
0.00072063840244474,2.22056802137648,0.583,0.288,1,"Platelets","VAPA"
0.000738872599421292,3.28968434960979,0.25,0.046,1,"Platelets","KIF2A"
0.000808990071788251,2.90296101754062,0.333,0.085,1,"Platelets","RAB32"
0.000897663137440663,3.93192490716602,0.333,0.088,1,"Platelets","CAMTA1"
0.000961260221998828,0.531089512972558,1,0.99,1,"Platelets","FTH1"
0.00103409165362178,1.58439085136214,0.833,0.707,1,"Platelets","ALDOA"
0.00120193838368055,2.65042731377935,0.25,0.048,1,"Platelets","NCK2"
0.00120575671193746,2.54360246723554,0.5,0.199,1,"Platelets","TGFB1"
0.00120947553978801,3.27497240752119,0.25,0.05,1,"Platelets","LINC01003"
0.00121587688978808,2.96125679076296,0.333,0.082,1,"Platelets","STOM"
0.00137000406129051,3.64145336845276,0.417,0.133,1,"Platelets","SVIP"
0.00140359560765901,3.51572826740793,0.25,0.05,1,"Platelets","CXCL16"
0.00142306615823617,3.35661935060866,0.25,0.05,1,"Platelets","MTFR1L"
0.00142627481675484,2.93248914883018,0.5,0.206,1,"Platelets","SQSTM1"
0.00151144812854231,2.96760854901705,0.333,0.089,1,"Platelets","DIAPH1"
0.00162800995090717,1.11695650199304,0.833,0.753,1,"Platelets","TSC22D3"
0.00173594054707693,1.13366386836706,0.917,0.782,1,"Platelets","SRP14"
0.00186130256092598,3.43947032409337,0.25,0.052,1,"Platelets","AK3"
0.00196948107201811,1.27702371084491,1,0.981,1,"Platelets","HLA-C"
0.00201379763302967,3.23591823482741,0.333,0.094,1,"Platelets","TMBIM1"
0.00219146647371193,2.93115025652497,0.333,0.098,1,"Platelets","TMED3"
0.00245844998274802,2.61354378241206,0.333,0.09,1,"Platelets","ARF3"
0.00264118559395987,2.844803136662,0.25,0.054,1,"Platelets","PRKCD"
